timestamp,record_type,run_id,ideal_stop_distance_cm,measured_stop_distance_cm,mode,found,confidence,error_x,bbox_height_norm,bbox_height_threshold,bbox_reached,depth_raw,depth_raw_threshold,depth_reached,stop_reached,base_real,base_active,result
1788706119.0932364,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.8633979558944702,2.05,True,False,True,False,live
1788706119.7487903,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.7865946292877197,2.05,True,False,True,False,live
1788706120.3345687,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.8526052236557007,2.05,True,False,True,False,live
1788706121.0316293,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.860271692276001,2.05,True,False,True,False,live
1788706121.7106612,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.8257092237472534,2.05,True,False,True,False,live
1788706122.3854978,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.8369404077529907,2.05,True,False,True,False,live
1788706123.0391982,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.8506513833999634,2.05,True,False,True,False,live
1788706123.7223132,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.6630208492279053,2.05,True,False,True,False,live
1788706124.3718257,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.6693038940429688,2.05,True,False,True,False,live
1788706125.0230858,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.6933821439743042,2.05,True,False,True,False,live
1788706125.682779,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.6522119045257568,2.05,True,False,True,False,live
1788706126.335547,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.6505091190338135,2.05,True,False,True,False,live
1788706127.0132174,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.6590670347213745,2.05,True,False,True,False,live
1788706127.6669664,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.7068980932235718,2.05,True,False,True,False,live
1788706128.3344917,sample,trial_20260906_144736,10.0,,bbox_height,True,0.428352952003479,-0.0017647743225097656,0.31501045227050783,0.36,False,1.9512624740600586,2.05,True,False,True,False,live
1788706129.0098283,sample,trial_20260906_144736,10.0,,bbox_height,False,0.0,,,0.36,False,1.3476588726043701,2.05,True,False,True,False,live
1788706129.662993,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9873018264770508,-0.012142229080200195,0.5835657437642415,0.36,True,1.5389779806137085,2.05,True,True,True,False,live
1788706130.3202686,sample,trial_20260906_144736,10.0,,bbox_height,True,0.997104823589325,-0.005368590354919434,0.5621303876241048,0.36,True,1.6100711822509766,2.05,True,True,True,False,live
1788706130.9860423,sample,trial_20260906_144736,10.0,,bbox_height,True,0.997977077960968,-0.009160327911376952,0.537537415822347,0.36,True,2.045389413833618,2.05,True,True,True,False,live
1788706131.6357918,sample,trial_20260906_144736,10.0,,bbox_height,True,0.9747011065483093,-0.0105820894241333,0.470301087697347,0.36,True,1.681511402130127,2.05,True,True,True,False,live
1788706132.3112795,sample,trial_20260906_144736,10.0,,bbox_height,True,0.6039902567863464,0.006395506858825684,0.2536325454711914,0.36,False,3.214728832244873,2.05,False,False,True,False,live
1788706132.987573,sample,trial_20260906_144736,10.0,,bbox_height,True,0.5918928384780884,0.0025733232498168944,0.2489556312561035,0.36,False,3.479951858520508,2.05,False,False,True,False,live
1788706133.6663206,sample,trial_20260906_144736,10.0,,bbox_height,True,0.7624682784080505,0.004536223411560058,0.26479934056599935,0.36,False,3.5086476802825928,2.05,False,False,True,False,live
1788706134.3478146,sample,trial_20260906_144736,10.0,,bbox_height,True,0.46848660707473755,-0.0018300771713256835,0.2451480229695638,0.36,False,3.5171539783477783,2.05,False,False,True,False,live
1788706135.0229626,sample,trial_20260906_144736,10.0,,bbox_height,True,0.6169935464859009,0.0011412143707275391,0.2571479161580404,0.36,False,3.5525219440460205,2.05,False,False,True,False,live
1788706135.6767817,sample,trial_20260906_144736,10.0,,bbox_height,True,0.49005258083343506,0.0009974956512451172,0.25055278142293297,0.36,False,3.4712257385253906,2.05,False,False,True,False,live
1788706136.3442893,sample,trial_20260906_144736,10.0,,bbox_height,True,0.607022762298584,0.000271153450012207,0.25208908716837564,0.36,False,3.510638952255249,2.05,False,False,True,False,live
1788706137.019663,sample,trial_20260906_144736,10.0,,bbox_height,True,0.6062654256820679,0.0011935949325561524,0.25053536097208656,0.36,False,3.489548921585083,2.05,False,False,True,False,live
1788706137.697951,sample,trial_20260906_144736,10.0,,bbox_height,True,0.6169286370277405,0.00025873184204101564,0.25471617380777994,0.36,False,3.5439298152923584,2.05,False,False,True,False,live
1788706138.355311,sample,trial_20260906_144736,10.0,,bbox_height,True,0.6288063526153564,0.0006914138793945312,0.25210224787394203,0.36,False,3.4926295280456543,2.05,False,False,True,False,live
1788706139.040865,sample,trial_20260906_144736,10.0,,bbox_height,True,0.5507282018661499,0.000629258155822754,0.2556495984395345,0.36,False,3.4515697956085205,2.05,False,False,True,False,live
1788706139.7418437,sample,trial_20260906_144736,10.0,,bbox_height,True,0.5755283832550049,0.001064634323120117,0.2548580805460612,0.36,False,3.5028655529022217,2.05,False,False,True,False,live
1788706140.404881,sample,trial_20260906_144736,10.0,,bbox_height,True,0.7135813236236572,0.0013081550598144532,0.2579648017883301,0.36,False,3.4474434852600098,2.05,False,False,True,False,live
1788706141.0816758,sample,trial_20260906_144736,10.0,,bbox_height,True,0.6592886447906494,0.0015653133392333984,0.261234188079834,0.36,False,3.5310163497924805,2.05,False,False,True,False,live
1788706141.736608,sample,trial_20260906_144736,10.0,,bbox_height,True,0.7193835973739624,0.0009329080581665039,0.25572067896525064,0.36,False,3.482672691345215,2.05,False,False,True,False,live
1788706142.4378703,sample,trial_20260906_144736,10.0,,bbox_height,True,0.5847751498222351,-0.0003754138946533203,0.25150883992513023,0.36,False,3.5542216300964355,2.05,False,False,True,False,live
1788706143.1153553,sample,trial_20260906_144736,10.0,,bbox_height,True,0.5682361721992493,0.0006619453430175781,0.25489362080891925,0.36,False,3.5149478912353516,2.05,False,False,True,False,live
1788706143.7928424,sample,trial_20260906_144736,10.0,,bbox_height,True,0.561755895614624,0.00017156600952148438,0.2538994471232096,0.36,False,3.5045201778411865,2.05,False,False,True,False,live
1788706144.469572,sample,trial_20260906_144736,10.0,,bbox_height,True,0.643721342086792,-0.0002642631530761719,0.2553880055745443,0.36,False,3.4763758182525635,2.05,False,False,True,False,live
1788706145.1476421,sample,trial_20260906_144736,10.0,,bbox_height,True,0.6828579902648926,0.0018633604049682617,0.2555198669433594,0.36,False,3.4748973846435547,2.05,False,False,True,False,live
1788706145.8018923,sample,trial_20260906_144736,10.0,,bbox_height,True,0.6250948309898376,0.00037496089935302735,0.2550778071085612,0.36,False,3.4714720249176025,2.05,False,False,True,False,live
1788706146.4535317,sample,trial_20260906_144736,10.0,,bbox_height,True,0.608477771282196,-3.819465637207031e-05,0.24956251780192057,0.36,False,3.4954285621643066,2.05,False,False,True,False,live
1788706147.109247,sample,trial_20260906_144736,10.0,,bbox_height,True,0.5912513136863708,0.0014703512191772462,0.25416771570841473,0.36,False,3.503363609313965,2.05,False,False,True,False,live
1788706147.7645068,sample,trial_20260906_144736,10.0,,bbox_height,True,0.5951396822929382,0.0010312795639038086,0.2531574249267578,0.36,False,3.5051019191741943,2.05,False,False,True,False,live
1788706148.422088,sample,trial_20260906_144736,10.0,,bbox_height,True,0.5580862164497375,0.000963139533996582,0.2534494400024414,0.36,False,3.5428311824798584,2.05,False,False,True,False,live
1788706149.1067007,sample,trial_20260906_144736,10.0,,bbox_height,True,0.5419543981552124,0.00033314228057861327,0.2542156219482422,0.36,False,3.529597282409668,2.05,False,False,True,False,live
1788706149.7829704,sample,trial_20260906_144736,10.0,,bbox_height,True,0.6553360223770142,0.0011383771896362304,0.25540412267049156,0.36,False,3.4888834953308105,2.05,False,False,True,False,live
1788706150.4579656,sample,trial_20260906_144736,10.0,,bbox_height,True,0.5522982478141785,0.0002814054489135742,0.253892453511556,0.36,False,3.493708848953247,2.05,False,False,True,False,live
1788706151.1157703,sample,trial_20260906_144736,10.0,,bbox_height,True,0.5842711925506592,0.00021660327911376953,0.25464982986450196,0.36,False,3.4827938079833984,2.05,False,False,True,False,live
1788706151.7648818,sample,trial_20260906_144736,10.0,,bbox_height,True,0.629347562789917,0.0009041547775268555,0.2612201054890951,0.36,False,3.4856767654418945,2.05,False,False,True,False,live
1788706152.4419885,sample,trial_20260906_144736,10.0,,bbox_height,True,0.5469801425933838,0.0016142368316650391,0.25442663828531903,0.36,False,3.548962116241455,2.05,False,False,True,False,live
1788706153.1134713,sample,trial_20260906_144736,10.0,,bbox_height,True,0.5986055731773376,0.0012821912765502929,0.25727818806966146,0.36,False,3.4983534812927246,2.05,False,False,True,False,live
1788706153.7649298,sample,trial_20260906_144736,10.0,,bbox_height,True,0.5839152932167053,0.002195596694946289,0.2542407035827637,0.36,False,3.5094456672668457,2.05,False,False,True,False,live
1788706160.239344,sample,trial_20260906_144920,10.0,,bbox_height,True,0.5747528672218323,0.0012613058090209961,0.2547025680541992,0.36,False,3.6025032997131348,2.05,False,False,True,False,running
1788706160.934041,sample,trial_20260906_144920,10.0,,bbox_height,True,0.8780530691146851,0.004029202461242676,0.29269062678019203,0.36,False,2.999587297439575,2.05,False,False,True,True,approaching
1788706161.5905166,sample,trial_20260906_144920,10.0,,bbox_height,True,0.9997362494468689,0.013409733772277832,0.33749637603759763,0.36,False,2.602982759475708,2.05,False,False,True,True,approaching
1788706162.2436514,sample,trial_20260906_144920,10.0,,bbox_height,True,0.9983990788459778,0.020717167854309083,0.40940303802490235,0.36,True,2.0859477519989014,2.05,False,True,True,True,approaching
1788706162.2622645,result,trial_20260906_144920,10.0,,bbox_height,True,0.9983990788459778,0.020717167854309083,0.40940303802490235,0.36,True,2.0859477519989014,2.05,False,True,True,False,threshold_reached
